acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,attitude_control_error_magnitude_rad,attitude_control_error_rad,attitude_quaternion,attitude_rad,attitude_rate_rad_s,candidate_index,configuration_variant_id,drag_force_n,event_id,fidelity,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,left_wing_flap_deg,lower_left_body_flap_deg,lower_right_body_flap_deg,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,phase,pitch_deg,position_m,projected_area_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,pseudo6dof_profile_id,query_id,right_wing_flap_deg,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,rudder_deg,specific_energy_j_per_kg,speed_m_s,surface_allocation_achieved_bank_deg,surface_allocation_achieved_pitch_deg,surface_allocation_achieved_yaw_deg,surface_allocation_active,surface_allocation_requested_bank_deg,surface_allocation_requested_pitch_deg,surface_allocation_requested_yaw_deg,surface_allocation_residual_deg,surface_allocation_saturated,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,upper_left_body_flap_deg,upper_right_body_flap_deg,velocity_m_s,wind_velocity_m_s,yaw_deg
,,,,,,,,,128.90823120966832,"[86.34107258270893, 0.0, -95.72121634660047]",,,,,,,,,0,nominal,10068.87984196579,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5442.843577626728, 0.0, 4069.331014881733]",26.612075808,,,,,,,,,query-000000,,,,,,48215.1710338926,128.90823120966832,,,,,,,,,,,49.0,,,,,,,,,,,,,,,"[86.34107258270893, 0.0, -95.72121634660047]","[0.0, 0.0, 0.0]",
,,,,,,,,,135.03120732763927,"[88.46846848258222, 0.0, -102.01351399057997]",,,,,,,,,0,nominal,11177.405926840374,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5530.2241358795245, 0.0, 3970.436526972073]",26.612075808,,,,,,,,,query-000000,,,,,,48053.39484341063,135.03120732763927,,,,,,,,,,,50.0,,,,,,,,,,,,,,,"[88.46846848258222, 0.0, -102.01351399057997]","[0.0, 0.0, 0.0]",
,,,,,,,,,141.13151368592025,"[90.89154858482168, 0.0, -107.96680300505383]",,,,,,,,,0,nominal,12361.93720397958,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5619.879114864131, 0.0, 3865.4169936507333]",26.612075808,,,,,,,,,query-000000,,,,,,47865.843638424514,141.13151368592025,,,,,,,,,,,51.0,,,,,,,,,,,,,,,"[90.89154858482168, 0.0, -107.96680300505383]","[0.0, 0.0, 0.0]",
,,,,,,,,,147.1695284962506,"[93.61865196846303, 0.0, -113.5535914069498]",,,,,,,,,0,nominal,13618.681822194905,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5712.108619012488, 0.0, 3754.6250950577155]",26.612075808,,,,,,,,,query-000000,,,,,,47649.729247352094,147.1695284962506,,,,,,,,,,,52.0,,,,,,,,,,,,,,,"[93.61865196846303, 0.0, -113.5535914069498]","[0.0, 0.0, 0.0]",
,,,,,,,,,153.1100073477535,"[96.65488655955106, 0.0, -118.74555677661985]",,,,,,,,,0,nominal,14943.167259103999,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5807.219513026954, 0.0, 3638.441430384827]",26.612075808,,,,,,,,,query-000000,,,,,,47402.25882829793,153.1100073477535,,,,,,,,,,,53.0,,,,,,,,,,,,,,,"[96.65488655955106, 0.0, -118.74555677661985]","[0.0, 0.0, 0.0]",
,,,,,,,,,158.9213025251805,"[100.00169445417102, 0.0, -123.51373001652308]",,,,,,,,,0,nominal,16330.163553116392,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5905.52197216864, 0.0, 3517.2752634306567]",26.612075808,,,,,,,,,query-000000,,,,,,47120.67766027222,158.9213025251805,,,,,,,,,,,54.0,,,,,,,,,,,,,,,"[100.00169445417102, 0.0, -123.51373001652308]","[0.0, 0.0, 0.0]",
,,,,,,,,,164.5747547675204,"[103.65643518152648, 0.0, -127.82876574639795]",,,,,,,,,0,nominal,17773.612486011556,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6007.325606222292, 0.0, 3391.565041495106]",26.612075808,,,,,,,,,query-000000,,,,,,46802.31626757272,164.5747547675204,,,,,,,,,,,55.0,,,,,,,,,,,,,,,"[103.65643518152648, 0.0, -127.82876574639795]","[0.0, 0.0, 0.0]",
,,,,,,,,,170.0442314247735,"[107.61199637516155, 0.0, -131.66130364307557]",,,,,,,,,0,nominal,19266.566261562755,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6112.935179472766, 0.0, 3261.778598696029]",26.612075808,,,,,,,,,query-000000,,,,,,46444.64141532337,170.0442314247735,,,,,,,,,,,56.0,,,,,,,,,,,,,,,"[107.61199637516155, 0.0, -131.66130364307557]","[0.0, 0.0, 0.0]",
,,,,,,,,,175.30578681486318,"[111.85644520541517, 0.0, -134.9824231401489]",,,,,,,,,0,nominal,20801.139738114714,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6222.645960471607, 0.0, 3128.4129513647667]",26.612075808,,,,,,,,,query-000000,,,,,,46045.31031489042,175.30578681486318,,,,,,,,,,,57.0,,,,,,,,,,,,,,,"[111.85644520541517, 0.0, -134.9824231401489]","[0.0, 0.0, 0.0]",
,,,,,,,,,180.3374236497741,"[116.3727373560045, 0.0, -137.7641911706685]",,,,,,,,,0,nominal,22368.480689680728,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6336.738750484407, 0.0, 2991.993592053602]",26.612075808,,,,,,,,,query-000000,,,,,,45602.22714383151,180.3374236497741,,,,,,,,,,,58.0,,,,,,,,,,,,,,,"[116.3727373560045, 0.0, -137.7641911706685]","[0.0, 0.0, 0.0]",
,,,,,,,,,185.11893755547158,"[121.13850312943381, 0.0, -139.98029897534414]",,,,,,,,,0,nominal,23958.76283046621,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6455.474657755027, 0.0, 2853.0731907565532]",26.612075808,,,,,,,,,query-000000,,,,,,45113.60072696605,185.11893755547158,,,,,,,,,,,59.0,,,,,,,,,,,,,,,"[121.13850312943381, 0.0, -139.98029897534414]","[0.0, 0.0, 0.0]",
,,,,,,,,,189.63182946260233,"[126.12593219781621, 0.0, -141.60677940185406]",,,,,,,,,0,nominal,25561.206372514123,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6579.089705357561, 0.0, 2712.2296181453885]",26.612075808,,,,,,,,,query-000000,,,,,,44578.001957452216,189.63182946260233,,,,,,,,,,,60.0,,,,,,,,,,,,,,,"[126.12593219781621, 0.0, -141.60677940185406]","[0.0, 0.0, 0.0]",
,,,,,,,,,193.85927283554392,"[131.3017792838719, 0.0, -142.62279067952375]",,,,,,,,,0,nominal,27164.130622893448,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6707.78938241766, 0.0, 2570.06321685464]",26.612075808,,,,,,,,,query-000000,,,,,,43994.419277730485,193.85927283554392,,,,,,,,,,,61.0,,,,,,,,,,,,,,,"[131.3017792838719, 0.0, -142.62279067952375]","[0.0, 0.0, 0.0]",
,,,,,,,,,197.78612434089723,"[136.6275123447188, 0.0, -143.01144657784062]",,,,,,,,,0,nominal,28755.042497637492,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6841.7432705497185, 0.0, 2427.193263862779]",26.612075808,,,,,,,,,query-000000,,,,,,43362.310311956346,197.78612434089723,,,,,,,,,,,62.0,,,,,,,,,,,,,,,"[136.6275123447188, 0.0, -143.01144657784062]","[0.0, 0.0, 0.0]",
,,,,,,,,,201.3989677135092,"[142.0596223402554, 0.0, -142.76066648979727]",,,,,,,,,0,nominal,30320.763781546062,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6981.079897842496, 0.0, 2284.2535902859827]",26.612075808,,,,,,,,,query-000000,,,,,,42681.64756921159,201.3989677135092,,,,,,,,,,,63.0,,,,,,,,,,,,,,,"[142.0596223402554, 0.0, -142.76066648979727]","[0.0, 0.0, 0.0]",
,,,,,,,,,204.68618137041196,"[147.55010917001016, 0.0, -141.86401280070734]",,,,,,,,,0,nominal,31847.598470045195,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7125.881989731837, 0.0, 2141.887354489343]",26.612075808,,,,,,,,,query-000000,,,,,,41952.956046903506,204.68618137041196,,,,,,,,,,,64.0,,,,,,,,,,,,,,,"[147.55010917001016, 0.0, -141.86401280070734]","[0.0, 0.0, 0.0]",
,,,,,,,,,207.63802087198746,"[153.0471517572112, 0.0, -140.32147751018397]",,,,,,,,,0,nominal,33321.539605083395,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7276.182297554961, 0.0, 2000.74099984956]",26.612075808,,,,,,,,,query-000000,,,,,,41177.34058199264,207.63802087198746,,,,,,,,,,,65.0,,,,,,,,,,,,,,,"[153.0471517572112, 0.0, -140.32147751018397]","[0.0, 0.0, 0.0]",
,,,,,,,,,210.24670775474843,"[158.4959616330838, 0.0, -138.1401761534805]",,,,,,,,,0,nominal,34728.51272547318,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7431.960189404673, 0.0, 1861.4574686483018]",26.612075808,,,,,,,,,query-000000,,,,,,40356.500945775166,210.24670775474843,,,,,,,,,,,66.0,,,,,,,,,,,,,,,"[158.4959616330838, 0.0, -138.1401761534805]","[0.0, 0.0, 0.0]",
,,,,,,,,,212.50651667222624,"[163.83980904948365, 0.0, -135.33490532302415]",,,,,,,,,0,nominal,36054.65051429706,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7593.13918221287, 0.0, 1724.6687866111392]",26.612075808,,,,,,,,,query-000000,,,,,,39492.73297030172,212.50651667222624,,,,,,,,,,,67.0,,,,,,,,,,,,,,,"[163.83980904948365, 0.0, -135.33490532302415]","[0.0, 0.0, 0.0]",
,,,,,,,,,214.41385327619813,"[169.0211992065062, 0.0, -131.92852116029178]",,,,,,,,,0,nominal,37286.590620327974,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7759.585577361179, 0.0, 1590.9881760281526]",26.612075808,,,,,,,,,query-000000,,,,,,38588.91443481999,214.41385327619813,,,,,,,,,,,68.0,,,,,,,,,,,,,,,"[169.0211992065062, 0.0, -131.92852116029178]","[0.0, 0.0, 0.0]",
,,,,,,,,,215.96731592681127,"[173.98316445969903, 0.0, -127.95210054243122]",,,,,,,,,0,nominal,38411.78618331597,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7931.108333824259, 0.0, 1461.001896130782]",26.612075808,,,,,,,,,query-000000,,,,,,37648.47501900648,215.96731592681127,,,,,,,,,,,69.0,,,,,,,,,,,,,,,"[173.98316445969903, 0.0, -127.95210054243122]","[0.0, 0.0, 0.0]",
,,,,,,,,,217.16773518906334,"[178.6706274079357, 0.0, -123.44485452541856]",,,,,,,,,0,nominal,39418.816559820785,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[8107.460273123835, 0.0, 1335.2610440445983]",26.612075808,,,,,,,,,query-000000,,,,,,36675.35032115353,217.16773518906334,,,,,,,,,,,70.0,,,,,,,,,,,,,,,"[178.6706274079357, 0.0, -123.44485452541856]","[0.0, 0.0, 0.0]",
,,,,,,,,,218.01818617712723,"[183.03178070401523, 0.0, -118.45377476586292]",,,,,,,,,0,nominal,40297.68438263645,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[8288.340660536624, 0.0, 1214.2735747539264]",26.612075808,,,,,,,,,query-000000,,,,,,35673.92070384285,218.01818617712723,,,,,,,,,,,71.0,,,,,,,,,,,,,,,"[183.03178070401523, 0.0, -118.45377476586292]","[0.0, 0.0, 0.0]",
,,,,,,,,,218.52397013758542,"[187.01942339406034, 0.0, -113.03300755994029]",,,,,,,,,0,nominal,41040.08461364959,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[8473.399149529534, 0.0, 1098.496811027863]",26.612075808,,,,,,,,,query-000000,,,,,,34648.93651421255,218.52397013758542,,,,,,,,,,,72.0,,,,,,,,,,,,,,,"[187.01942339406034, 0.0, -113.03300755994029]","[0.0, 0.0, 0.0]",
,,,,,,,,,218.69256317607812,"[190.59219151218906, 0.0, -107.24296584440387]",,,,,,,,,0,nominal,41639.631817112895,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[8662.241014802614, 0.0, 988.3307118641211]",26.612075808,,,,,,,,,query-000000,,,,,,33605.43196976374,218.69256317607812,,,,,,,,,,,73.0,,,,,,,,,,,,,,,"[190.59219151218906, 0.0, -107.24296584440387]","[0.0, 0.0, 0.0]",
,,,,,,,,,218.53353165884482,"[193.7156231273289, 0.0, -101.14920570957541]",,,,,,,,,0,nominal,42092.03353595428,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[8854.43353789135, 0.0, 884.1121495408829]",26.612075808,,,,,,,,,query-000000,,,,,,32548.630640938765,218.53353165884482,,,,,,,,,,,74.0,,,,,,,,,,,,,,,"[193.7156231273289, 0.0, -101.14920570957541]","[0.0, 0.0, 0.0]",
,,,,,,,,,218.05841546914482,"[196.36300519070457, 0.0, -94.82110919721148]",,,,,,,,,0,nominal,42395.2003255521,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[9049.513352672715, 0.0, 786.1104110607001]",26.612075808,,,,,,,,,query-000000,,,,,,31483.8459410855,218.05841546914482,,,,,,,,,,,75.0,,,,,,,,,,,,,,,"[196.36300519070457, 0.0, -94.82110919721148]","[0.0, 0.0, 0.0]",
,,,,,,,,,217.28058186487795,"[198.51596097166606, 0.0, -88.33042791154067]",,,,,,,,,0,nominal,42549.28649323665,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[9246.99451086228, 0.0, 694.5240913571812]",26.612075808,,,,,,,,,query-000000,,,,,,30416.380308277865,217.28058186487795,,,,,,,,,,,76.0,,,,,,,,,,,,,,,"[198.51596097166606, 0.0, -88.33042791154067]","[0.0, 0.0, 0.0]",
,,,,,,,,,216.21505406429944,"[200.1647516929239, 0.0, -81.74975097049564]",,,,,,,,,0,nominal,42556.65960976533,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[9446.37699355783, 0.0, 609.4794862513461]",26.612075808,,,,,,,,,query-000000,,,,,,29351.426805860727,216.21505406429944,,,,,,,,,,,77.0,,,,,,,,,,,,,,,"[200.1647516929239, 0.0, -81.74975097049564]","[0.0, 0.0, 0.0]",
,,,,,,,,,214.87831979006683,"[201.30828286907925, 0.0, -75.15096515750813]",,,,,,,,,0,nominal,42421.80103541281,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[9647.155376833325, 0.0, 531.0305270390942]",26.612075808,,,,,,,,,query-000000,,,,,,28293.976675889047,214.87831979006683,,,,,,,,,,,78.0,,,,,,,,,,,,,,,"[201.30828286907925, 0.0, -75.15096515750813]","[0.0, 0.0, 0.0]",
,,,,,,,,,213.28812575909072,"[201.95382325474293, 0.0, -68.60377440504095]",,,,,,,,,0,nominal,42151.14365227636,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[9848.827358616987, 0.0, 459.1602306740374]",26.612075808,,,,,,,,,query-000000,,,,,,27248.7359710524,213.28812575909072,,,,,,,,,,,79.0,,,,,,,,,,,,,,,"[201.95382325474293, 0.0, -68.60377440504095]","[0.0, 0.0, 0.0]",
,,,,,,,,,211.46326447785356,"[202.1164606227571, 0.0, -62.17434011680484]",,,,,,,,,0,nominal,41752.85636136185,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[10050.901870303942, 0.0, 393.78357480640705]",26.612075808,,,,,,,,,query-000000,,,,,,26220.05380569057,211.46326447785356,,,,,,,,,,,80.0,,,,,,,,,,,,,,,"[202.1164606227571, 0.0, -62.17434011680484]","[0.0, 0.0, 0.0]",
,,,,,,,,,209.42335968426585,"[201.81833239369547, 0.0, -55.92409401387952]",,,,,,,,,0,nominal,41236.58741036127,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[10252.906527933854, 0.0, 334.7516500353463]",26.612075808,,,,,,,,,query-000000,,,,,,25211.864059541822,209.42335968426585,,,,,,,,,,,81.0,,,,,,,,,,,,,,,"[201.81833239369547, 0.0, -55.92409401387952]","[0.0, 0.0, 0.0]",
,,,,,,,,,207.18865639404945,"[201.08767934814472, 0.0, -49.90876228428452]",,,,,,,,,0,nominal,40613.18009707544,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[10454.394221220833, 0.0, 281.8568962974418]",26.612075808,,,,,,,,,query-000000,,,,,,24227.641601261053,207.18865639404945,,,,,,,,,,,82.0,,,,,,,,,,,,,,,"[201.08767934814472, 0.0, -49.90876228428452]","[0.0, 0.0, 0.0]",
,,,,,,,,,204.77982081535887,"[199.9577766581921, 0.0, -44.17762518609451]",,,,,,,,,0,nominal,39894.3747979894,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[10654.948690317857, 0.0, 234.83919876530214]",26.612075808,,,,,,,,,query-000000,,,,,,23270.373335156994,204.77982081535887,,,,,,,,,,,83.0,,,,,,,,,,,,,,,"[199.9577766581921, 0.0, -44.17762518609451]","[0.0, 0.0, 0.0]",
,,,,,,,,,202.21775446227588,"[198.46579815620026, 0.0, -38.773021316214994]",,,,,,,,,0,nominal,39092.510672157536,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[10854.188995626064, 0.0, 193.39260197930096]",26.612075808,,,,,,,,,query-000000,,,,,,22342.54367008296,202.21775446227588,,,,,,,,,,,84.0,,,,,,,,,,,,,,,"[198.46579815620026, 0.0, -38.773021316214994]","[0.0, 0.0, 0.0]",
,,,,,,,,,199.52342570825095,"[196.65166745648656, 0.0, -33.73009180152586]",,,,,,,,,0,nominal,38220.23895269024,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[11051.772841032465, 0.0, 157.17239882951247]",26.612075808,,,,,,,,,query-000000,,,,,,21446.13340815941,199.52342570825095,,,,,,,,,,,85.0,,,,,,,,,,,,,,,"[196.65166745648656, 0.0, -33.73009180152586]","[0.0, 0.0, 0.0]",
,,,,,,,,,196.71772085762098,"[194.55694395522153, 0.0, -29.076747724284253]",,,,,,,,,0,nominal,37290.25768942378,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[11247.39876201741, 0.0, 125.80236192075543]",26.612075808,,,,,,,,,query-000000,,,,,,20582.630582238617,196.71772085762098,,,,,,,,,,,86.0,,,,,,,,,,,,,,,"[194.55694395522153, 0.0, -29.076747724284253]","[0.0, 0.0, 0.0]",
,,,,,,,,,193.8213156532266,"[192.2237837744657, 0.0, -24.833834842310825]",,,,,,,,,0,nominal,36315.07540055722,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[11440.807234274682, 0.0, 98.88190640915764]",26.612075808,,,,,,,,,query-000000,,,,,,19753.05144826122,193.8213156532266,,,,,,,,,,,87.0,,,,,,,,,,,,,,,"[192.2237837744657, 0.0, -24.833834842310825]","[0.0, 0.0, 0.0]",
,,,,,,,,,190.8545670447411,"[189.69400638653443, 0.0, -21.01546342246602]",,,,,,,,,0,nominal,35306.80857444629,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[11631.780793961412, 0.0, 75.99300271254252]",26.612075808,,,,,,,,,query-000000,,,,,,18957.96966096874,190.8545670447411,,,,,,,,,,,88.0,,,,,,,,,,,,,,,"[189.69400638653443, 0.0, -21.01546342246602]","[0.0, 0.0, 0.0]",
,,,,,,,,,187.83742406419017,"[187.00828790676817, 0.0, -17.62946775287659]",,,,,,,,,0,nominal,34277.01554793936,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[11820.143286556244, 0.0, 56.706691544543986]",26.612075808,,,,,,,,,query-000000,,,,,,18197.55161617051,187.83742406419017,,,,,,,,,,,89.0,,,,,,,,,,,,,,,"[187.00828790676817, 0.0, -17.62946775287659]","[0.0, 0.0, 0.0]",
,,,,,,,,,184.7893558252165,"[184.20549268608184, 0.0, -14.67795934645961]",,,,,,,,,0,nominal,33236.56713700669,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[12005.7583775533, 0.0, 40.58908964026564]",26.612075808,,,,,,,,,query-000000,,,,,,17471.596009069945,184.7893558252165,,,,,,,,,,,90.0,,,,,,,,,,,,,,,"[184.20549268608184, 0.0, -14.67795934645961]","[0.0, 0.0, 0.0]",
,,,,,,,,,181.72929399977076,"[181.32214648012473, 0.0, -12.157939525072253]",,,,,,,,,0,nominal,32195.552614561384,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[12188.527465571315, 0.0, 27.206809853243797]",26.612075808,,,,,,,,,query-000000,,,,,,16779.575810674873,181.72929399977076,,,,,,,,,,,91.0,,,,,,,,,,,,,,,"[181.32214648012473, 0.0, -12.157939525072253]","[0.0, 0.0, 0.0]",
,,,,,,,,,178.67558663792315,"[178.39204751179207, 0.0, -10.061940417061606]",,,,,,,,,0,nominal,31163.218270074733,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[12368.387138127926, 0.0, 16.13175205700074]",26.612075808,,,,,,,,,query-000000,,,,,,16120.681076512778,178.67558663792315,,,,,,,,,,,92.0,,,,,,,,,,,,,,,"[178.39204751179207, 0.0, -10.061940417061606]","[0.0, 0.0, 0.0]",
,,,,,,,,,175.64595988385605,"[175.44600636336042, 0.0, -8.378667833782757]",,,,,,,,,0,nominal,30147.934849762318,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[12545.30630382188, 0.0, 6.945250103122415]",26.612075808,,,,,,,,,query-000000,,,,,,15493.86124868437,175.64595988385605,,,,,,,,,,,93.0,,,,,,,,,,,,,,,"[175.44600636336042, 0.0, -8.378667833782757]","[0.0, 0.0, 0.0]",
,,,,,,,,,172.65753624944637,"[172.51174717954476, 0.0, -7.093793681079325]",,,,,,,,,0,nominal,29154.6058327148,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[12719.283123578263, 0.0, -0.7584158462639783]",26.612075808,,,,,,,,,query-000000,,,,,,14897.874893105678,172.65753624944637,,,,,,,,,,ground_contact,94.0,,,,,,,,,,,,,,,"[172.51174717954476, 0.0, -7.093793681079325]","[0.0, 0.0, 0.0]",
,,,,,,,,,249.99999999999997,"[85.5050358314172, 0.0, 234.92315519647707]",,,,,,,,,1,nominal,61124.611621499986,,point_mass_3dof,,,,,,,,,,,,,,,,,,11664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,boost,,"[0.0, 0.0, 0.0]",26.612075808,,,,,,,,,query-000001,,,,,,31249.999999999993,249.99999999999997,,,,,,,,,,,0.0,,,,,,,,,,,,,,,"[85.5050358314172, 0.0, 234.92315519647707]","[0.0, 0.0, 0.0]",
,,,,,,,,,246.03138260416878,"[87.25977073633388, 0.0, 230.03733096426186]",,,,,,,,,1,nominal,57602.37378363749,,point_mass_3dof,,,,,,,,,,,,,,,,,,11564.1,generic_slender_body_v1,0.0,none,unprofiled,,,,boost,,"[86.37772670472377, 0.0, 232.4510176804239]",26.612075808,,,,,,,,,query-000001,,,,,,32545.286385595173,246.03138260416878,,,,,,,,,,,1.0,,,,,,,,,,,,,,,"[87.25977073633388, 0.0, 230.03733096426186]","[0.0, 0.0, 0.0]",
