table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,15,"[15.0,0.8]",-5.3602e-09,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,16,"[15.0,0.9]",-5.807e-09,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,17,"[15.0,0.95]",-6.4769e-09,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,18,"[15.0,1.1]",1.1533e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,19,"[15.0,1.2]",1.9659e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,20,"[15.0,1.6]",5.2152e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,21,"[15.0,2.0]",5.5936e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,22,"[15.0,2.5]",-1.203e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,23,"[15.0,3.0]",-1.2672e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,24,"[15.0,3.5]",-5.3979e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,25,"[15.0,4.0]",-4.7382e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,26,"[30.0,0.3]",1.1172e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,27,"[30.0,0.6]",1.3258e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,28,"[30.0,0.8]",1.4463e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,29,"[30.0,0.9]",1.5668e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,30,"[30.0,0.95]",1.7476e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,31,"[30.0,1.1]",1.5282e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,32,"[30.0,1.2]",1.3819e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,33,"[30.0,1.6]",7.9661e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,34,"[30.0,2.0]",9.5595e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,35,"[30.0,2.5]",6.8056e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,36,"[30.0,3.0]",1.4775e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,37,"[30.0,3.5]",-4.2597e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,38,"[30.0,4.0]",-7.9303e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,39,"[45.0,0.3]",-9.4755e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,40,"[45.0,0.6]",-1.1244e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,41,"[45.0,0.8]",-1.2267e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,42,"[45.0,0.9]",-1.3289e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,43,"[45.0,0.95]",-1.4822e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,44,"[45.0,1.1]",-8.646e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,45,"[45.0,1.2]",-4.5259e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,46,"[45.0,1.6]",1.1949e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,47,"[45.0,2.0]",1.4339e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,48,"[45.0,2.5]",1.0208e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,49,"[45.0,3.0]",2.2163e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,50,"[45.0,3.5]",-6.3895e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,51,"[45.0,4.0]",-1.1895e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,52,"[60.0,0.3]",-2.6051e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,53,"[60.0,0.6]",-3.0914e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,54,"[60.0,0.8]",-3.3724e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,55,"[60.0,0.9]",-3.6534e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,56,"[60.0,0.95]",-4.075e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,57,"[60.0,1.1]",-2.7775e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,58,"[60.0,1.2]",-1.912e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,59,"[60.0,1.6]",1.5489e-06,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,60,"[60.0,2.0]",1.8587e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,61,"[60.0,2.5]",1.3233e-07,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,62,"[60.0,3.0]",2.8729e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,63,"[60.0,3.5]",-8.2825e-08,
CRBFL3_table,CRBFL3_table,CRBFL3,,top-level-definition,2,"[5,13]",DBFL_PTS;XMACH1_PTS,64,"[60.0,4.0]",-1.542e-07,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,0,"[-60.0,0.3]",-0.1079,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,1,"[-60.0,0.6]",-0.12121,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,2,"[-60.0,0.8]",-0.13853,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,3,"[-60.0,0.9]",-0.1443,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,4,"[-60.0,0.95]",-0.10621,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,5,"[-60.0,1.1]",-0.091252,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,6,"[-60.0,1.2]",-0.081274,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,7,"[-60.0,1.6]",-0.041371,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,8,"[-60.0,2.0]",-0.018399,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,9,"[-60.0,2.5]",-0.012611,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,10,"[-60.0,3.0]",-0.012685,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,11,"[-60.0,3.5]",-0.0090818,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,12,"[-60.0,4.0]",-0.0093313,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,13,"[-45.0,0.3]",-0.10016,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,14,"[-45.0,0.6]",-0.11252,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,15,"[-45.0,0.8]",-0.12859,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,16,"[-45.0,0.9]",-0.13395,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,17,"[-45.0,0.95]",-0.09859,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,18,"[-45.0,1.1]",-0.083862,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,19,"[-45.0,1.2]",-0.074038,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,20,"[-45.0,1.6]",-0.034751,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,21,"[-45.0,2.0]",-0.015455,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,22,"[-45.0,2.5]",-0.010593,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,23,"[-45.0,3.0]",-0.010655,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,24,"[-45.0,3.5]",-0.0076286,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,25,"[-45.0,4.0]",-0.0078381,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,26,"[-30.0,0.3]",-0.089878,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,27,"[-30.0,0.6]",-0.10097,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,28,"[-30.0,0.8]",-0.1154,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,29,"[-30.0,0.9]",-0.1202,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,30,"[-30.0,0.95]",-0.088472,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,31,"[-30.0,1.1]",-0.073788,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,32,"[-30.0,1.2]",-0.063992,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,33,"[-30.0,1.6]",-0.024822,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,34,"[-30.0,2.0]",-0.011039,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,35,"[-30.0,2.5]",-0.0075665,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,36,"[-30.0,3.0]",-0.0076107,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,37,"[-30.0,3.5]",-0.005449,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,38,"[-30.0,4.0]",-0.0055987,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,39,"[-15.0,0.3]",-0.051467,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,40,"[-15.0,0.6]",-0.057819,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,41,"[-15.0,0.8]",-0.06608,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,42,"[-15.0,0.9]",-0.068832,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,43,"[-15.0,0.95]",-0.050662,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,44,"[-15.0,1.1]",-0.041708,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,45,"[-15.0,1.2]",-0.035735,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,46,"[-15.0,1.6]",-0.011849,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,47,"[-15.0,2.0]",-0.0025822,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,48,"[-15.0,2.5]",-0.0038764,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,49,"[-15.0,3.0]",-0.0031445,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,50,"[-15.0,3.5]",-0.0024413,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,51,"[-15.0,4.0]",-0.0024461,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,52,"[0.0,0.3]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,53,"[0.0,0.6]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,54,"[0.0,0.8]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,55,"[0.0,0.9]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,56,"[0.0,0.95]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,57,"[0.0,1.1]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,58,"[0.0,1.2]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,59,"[0.0,1.6]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,60,"[0.0,2.0]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,61,"[0.0,2.5]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,62,"[0.0,3.0]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,63,"[0.0,3.5]",0.0,
CLBFU0_table,CLBFU0_table,CLBFU0,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,64,"[0.0,4.0]",0.0,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,0,"[-60.0,0.3]",-0.0039598,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,1,"[-60.0,0.6]",-0.0044484,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,2,"[-60.0,0.8]",-0.005084,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,3,"[-60.0,0.9]",-0.0052958,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,4,"[-60.0,0.95]",-0.0038978,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,5,"[-60.0,1.1]",-0.0026238,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,6,"[-60.0,1.2]",-0.0017738,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,7,"[-60.0,1.6]",0.0016248,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,8,"[-60.0,2.0]",0.0005786,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,9,"[-60.0,2.5]",-0.00083223,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,10,"[-60.0,3.0]",0.00089264,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,11,"[-60.0,3.5]",0.00042043,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,12,"[-60.0,4.0]",0.00099491,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,13,"[-45.0,0.3]",4.1735e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,14,"[-45.0,0.6]",4.6885e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,15,"[-45.0,0.8]",5.3583e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,16,"[-45.0,0.9]",5.5814e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,17,"[-45.0,0.95]",4.1081e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,18,"[-45.0,1.1]",0.00034646,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,19,"[-45.0,1.2]",0.00055017,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,20,"[-45.0,1.6]",0.0013648,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,21,"[-45.0,2.0]",0.00048601,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,22,"[-45.0,2.5]",-0.00069906,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,23,"[-45.0,3.0]",0.00074981,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,24,"[-45.0,3.5]",0.00035315,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,25,"[-45.0,4.0]",0.00083571,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,26,"[-30.0,0.3]",0.0065844,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,27,"[-30.0,0.6]",0.007397,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,28,"[-30.0,0.8]",0.0084539,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,29,"[-30.0,0.9]",0.008806,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,30,"[-30.0,0.95]",0.0064815,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,31,"[-30.0,1.1]",0.0052111,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,32,"[-30.0,1.2]",0.0043636,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,33,"[-30.0,1.6]",0.00097484,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,34,"[-30.0,2.0]",0.00034715,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,35,"[-30.0,2.5]",-0.00049933,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,36,"[-30.0,3.0]",0.00053558,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,37,"[-30.0,3.5]",0.00025225,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,38,"[-30.0,4.0]",0.00059694,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,39,"[-15.0,0.3]",0.0051527,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,40,"[-15.0,0.6]",0.0057886,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,41,"[-15.0,0.8]",0.0066157,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,42,"[-15.0,0.9]",0.0068912,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,43,"[-15.0,0.95]",0.0050721,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,44,"[-15.0,1.1]",0.0038938,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,45,"[-15.0,1.2]",0.0031077,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,46,"[-15.0,1.6]",-3.5551e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,47,"[-15.0,2.0]",0.00040105,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,48,"[-15.0,2.5]",-1.8548e-05,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,49,"[-15.0,3.0]",0.00024328,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,50,"[-15.0,3.5]",0.000243,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,51,"[-15.0,4.0]",0.00036288,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,52,"[0.0,0.3]",0.0,
CLBFU1_table,CLBFU1_table,CLBFU1,,top-level-definition,2,"[5,13]",DBFU_PTS;XMACH1_PTS,53,"[0.0,0.6]",0.0,
